"";"IDNummer";"Produktionsdatum";"Herstellernummer";"Werksnummer";"Fehlerhaft"
"195261";"K7-113-1132-42016";2013-12-17;112;1132;0
"195262";"K7-113-1132-42017";2013-12-17;112;1132;0
"195263";"K7-113-1132-42018";2013-12-17;112;1132;0
"195264";"K7-113-1132-42019";2013-12-17;112;1132;0
"195265";"K7-113-1132-42020";2013-12-17;112;1132;0
"195266";"K7-113-1132-42021";2013-12-17;112;1132;0
"195267";"K7-113-1132-42022";2013-12-17;112;1132;0
"195268";"K7-113-1132-42023";2013-12-17;112;1132;0
"195269";"K7-113-1132-42024";2013-12-17;112;1132;0
"195270";"K7-113-1132-42025";2013-12-17;112;1132;0
"195271";"K7-113-1132-42026";2013-12-17;112;1132;0
"195272";"K7-113-1132-42027";2013-12-17;112;1132;0
"195273";"K7-113-1132-42028";2013-12-17;112;1132;0
"195274";"K7-113-1132-42029";2013-12-17;112;1132;0
"195275";"K7-113-1132-42030";2013-12-17;112;1132;0
"195276";"K7-113-1132-42031";2013-12-17;112;1132;0
"195277";"K7-113-1132-42032";2013-12-17;112;1132;0
"195278";"K7-113-1132-42033";2013-12-17;112;1132;0
"195279";"K7-113-1132-42034";2013-12-17;112;1132;0
"195280";"K7-113-1132-42035";2013-12-17;112;1132;0
"195281";"K7-113-1132-42036";2013-12-17;112;1132;0
"195282";"K7-113-1132-42037";2013-12-17;112;1132;0
"195283";"K7-113-1132-42038";2013-12-17;112;1132;0
"195284";"K7-113-1132-42039";2013-12-17;112;1132;0
"195285";"K7-113-1132-42040";2013-12-17;112;1132;0
"195286";"K7-113-1132-42041";2013-12-17;112;1132;0
"195287";"K7-113-1132-42042";2013-12-17;112;1132;0
"195288";"K7-113-1132-42043";2013-12-17;112;1132;0
"195289";"K7-113-1132-42044";2013-12-17;112;1132;0
"195290";"K7-113-1132-42045";2013-12-17;112;1132;0
"195291";"K7-113-1132-42046";2013-12-17;112;1132;0
"195292";"K7-113-1132-42047";2013-12-17;112;1132;0
"195293";"K7-113-1132-42048";2013-12-17;112;1132;0
"195294";"K7-113-1132-42049";2013-12-17;112;1132;0
"195295";"K7-113-1132-42050";2013-12-17;112;1132;0
"195296";"K7-113-1132-42051";2013-12-18;112;1132;0
"195297";"K7-113-1132-42052";2013-12-18;112;1132;0
"195298";"K7-113-1132-42053";2013-12-18;112;1132;0
"195299";"K7-113-1132-42054";2013-12-18;112;1132;0
"195300";"K7-113-1132-42055";2013-12-18;112;1132;0
"195301";"K7-113-1132-42056";2013-12-18;112;1132;0
"195302";"K7-113-1132-42057";2013-12-18;112;1132;0
"195303";"K7-113-1132-42058";2013-12-18;112;1132;0
"195304";"K7-113-1132-42059";2013-12-18;112;1132;0
"195305";"K7-113-1132-42060";2013-12-18;112;1132;0
"195306";"K7-113-1132-42061";2013-12-18;112;1132;0
"195307";"K7-113-1132-42062";2013-12-18;112;1132;0
"195308";"K7-113-1132-42063";2013-12-18;112;1132;0
"195309";"K7-113-1132-42064";2013-12-18;112;1132;0
"195310";"K7-113-1132-42065";2013-12-18;112;1132;0
"195311";"K7-113-1132-42066";2013-12-18;112;1132;0
"195312";"K7-113-1132-42067";2013-12-18;112;1132;0
"195313";"K7-113-1132-42068";2013-12-18;112;1132;0
"195314";"K7-113-1132-42069";2013-12-18;112;1132;0
"195315";"K7-113-1132-42070";2013-12-18;112;1132;0
"195316";"K7-113-1132-42071";2013-12-18;112;1132;0
"195317";"K7-113-1132-42072";2013-12-18;112;1132;0
"195318";"K7-113-1132-42073";2013-12-18;112;1132;0
"195319";"K7-113-1132-42074";2013-12-18;112;1132;0
"195320";"K7-113-1132-42075";2013-12-18;112;1132;0
"195321";"K7-113-1132-42076";2013-12-18;112;1132;0
"195322";"K7-113-1132-42077";2013-12-18;112;1132;0
"195323";"K7-113-1132-42078";2013-12-18;112;1132;0
"195324";"K7-113-1132-42079";2013-12-18;112;1132;0
"195325";"K7-113-1132-42080";2013-12-18;112;1132;0
"195326";"K7-113-1132-42081";2013-12-18;112;1132;0
"195327";"K7-113-1132-42082";2013-12-18;112;1132;0
"195328";"K7-113-1132-42083";2013-12-18;112;1132;0
"195329";"K7-113-1132-42084";2013-12-18;112;1132;0
"195330";"K7-113-1132-42085";2013-12-18;112;1132;0
"195331";"K7-113-1132-42086";2013-12-18;112;1132;0
"195332";"K7-113-1132-42087";2013-12-18;112;1132;0
"195333";"K7-113-1132-42088";2013-12-18;112;1132;0
"195334";"K7-113-1132-42089";2013-12-18;112;1132;0
"195335";"K7-113-1132-42090";2013-12-18;112;1132;0
"195336";"K7-113-1132-42091";2013-12-18;112;1132;0
"195337";"K7-113-1132-42092";2013-12-18;112;1132;0
"195338";"K7-113-1132-42093";2013-12-18;112;1132;0
"195339";"K7-113-1132-42094";2013-12-18;112;1132;0
"195340";"K7-113-1132-42095";2013-12-18;112;1132;0
"195341";"K7-113-1132-42096";2013-12-18;112;1132;0
"195342";"K7-113-1132-42097";2013-12-18;112;1132;0
"195343";"K7-113-1132-42098";2013-12-18;112;1132;0
"195344";"K7-113-1132-42099";2013-12-18;112;1132;0
"195345";"K7-113-1132-42100";2013-12-18;112;1132;0
"195346";"K7-113-1132-42101";2013-12-18;112;1132;0
"195347";"K7-113-1132-42102";2013-12-18;112;1132;0
"195348";"K7-113-1132-42103";2013-12-18;112;1132;0
"195349";"K7-113-1132-42104";2013-12-18;112;1132;0
"195350";"K7-113-1132-42105";2013-12-18;112;1132;0
"195351";"K7-113-1132-42106";2013-12-18;112;1132;0
"195352";"K7-113-1132-42107";2013-12-18;112;1132;0
"195353";"K7-113-1132-42108";2013-12-18;112;1132;0
"195354";"K7-113-1132-42109";2013-12-18;112;1132;0
"195355";"K7-113-1132-42110";2013-12-18;112;1132;0
"195356";"K7-113-1132-42111";2013-12-18;112;1132;0
"195357";"K7-113-1132-42112";2013-12-18;112;1132;0
"195358";"K7-113-1132-42113";2013-12-18;112;1132;0
"195359";"K7-113-1132-42114";2013-12-18;112;1132;0
"195360";"K7-113-1132-42115";2013-12-18;112;1132;0
"195361";"K7-113-1132-42116";2013-12-18;112;1132;0
"195362";"K7-113-1132-42117";2013-12-18;112;1132;0
"195363";"K7-113-1132-42118";2013-12-18;112;1132;0
"195364";"K7-113-1132-42119";2013-12-18;112;1132;0
"195365";"K7-113-1132-42120";2013-12-18;112;1132;0
"195366";"K7-113-1132-42121";2013-12-18;112;1132;0
"195367";"K7-113-1132-42122";2013-12-18;112;1132;0
"195368";"K7-113-1132-42123";2013-12-18;112;1132;0
"195369";"K7-113-1132-42124";2013-12-18;112;1132;0
"195370";"K7-113-1132-42125";2013-12-18;112;1132;0
"195371";"K7-113-1132-42126";2013-12-18;112;1132;0
"195372";"K7-113-1132-42127";2013-12-18;112;1132;0
"195373";"K7-113-1132-42128";2013-12-18;112;1132;0
"195374";"K7-113-1132-42129";2013-12-18;112;1132;0
"195375";"K7-113-1132-42130";2013-12-18;112;1132;0
"195376";"K7-113-1132-42131";2013-12-18;112;1132;0
"195377";"K7-113-1132-42132";2013-12-18;112;1132;0
"195378";"K7-113-1132-42133";2013-12-18;112;1132;0
"195379";"K7-113-1132-42134";2013-12-18;112;1132;0
"195380";"K7-113-1132-42135";2013-12-18;112;1132;0
"195381";"K7-113-1132-42136";2013-12-18;112;1132;0
"195382";"K7-113-1132-42137";2013-12-18;112;1132;0
"195383";"K7-113-1132-42138";2013-12-18;112;1132;0
"195384";"K7-113-1132-42139";2013-12-18;112;1132;0
"195385";"K7-113-1132-42140";2013-12-18;112;1132;0
"195386";"K7-113-1132-42141";2013-12-18;112;1132;0
"195387";"K7-113-1132-42142";2013-12-18;112;1132;0
"195388";"K7-113-1132-42143";2013-12-18;112;1132;0
"195389";"K7-113-1132-42144";2013-12-18;112;1132;0
"195390";"K7-113-1132-42145";2013-12-18;112;1132;0
"195391";"K7-113-1132-42146";2013-12-18;112;1132;0
"195392";"K7-113-1132-42147";2013-12-18;112;1132;0
"195393";"K7-113-1132-42148";2013-12-18;112;1132;0
"195394";"K7-113-1132-42149";2013-12-18;112;1132;0
"195395";"K7-113-1132-42150";2013-12-18;112;1132;0
"195396";"K7-113-1132-42151";2013-12-18;112;1132;0
"195397";"K7-113-1132-42152";2013-12-18;112;1132;0
"195398";"K7-113-1132-42153";2013-12-18;112;1132;0
"195399";"K7-113-1132-42154";2013-12-18;112;1132;0
"195400";"K7-113-1132-42155";2013-12-18;112;1132;0
"195401";"K7-113-1132-42156";2013-12-18;112;1132;0
"195402";"K7-113-1132-42157";2013-12-18;112;1132;0
"195403";"K7-113-1132-42158";2013-12-18;112;1132;0
"195404";"K7-113-1132-42159";2013-12-18;112;1132;0
"195405";"K7-113-1132-42160";2013-12-18;112;1132;0
"195406";"K7-113-1132-42161";2013-12-18;112;1132;0
"195407";"K7-113-1132-42162";2013-12-18;112;1132;0
"195408";"K7-113-1132-42163";2013-12-18;112;1132;0
"195409";"K7-113-1132-42164";2013-12-18;112;1132;0
"195410";"K7-113-1132-42165";2013-12-18;112;1132;0
"195411";"K7-113-1132-42166";2013-12-18;112;1132;0
"195412";"K7-113-1132-42167";2013-12-19;112;1132;0
"195413";"K7-113-1132-42168";2013-12-19;112;1132;0
"195414";"K7-113-1132-42169";2013-12-19;112;1132;0
"195415";"K7-113-1132-42170";2013-12-19;112;1132;0
"195416";"K7-113-1132-42171";2013-12-19;112;1132;0
"195417";"K7-113-1132-42172";2013-12-19;112;1132;0
"195418";"K7-113-1132-42173";2013-12-19;112;1132;0
"195419";"K7-113-1132-42174";2013-12-19;112;1132;0
"195420";"K7-113-1132-42175";2013-12-19;112;1132;0
"195421";"K7-113-1132-42176";2013-12-19;112;1132;0
"195422";"K7-113-1132-42177";2013-12-19;112;1132;0
"195423";"K7-113-1132-42178";2013-12-19;112;1132;0
"195424";"K7-113-1132-42179";2013-12-19;112;1132;0
"195425";"K7-113-1132-42180";2013-12-19;112;1132;0
"195426";"K7-113-1132-42181";2013-12-19;112;1132;0
"195427";"K7-113-1132-42182";2013-12-19;112;1132;0
"195428";"K7-113-1132-42183";2013-12-19;112;1132;0
"195429";"K7-113-1132-42184";2013-12-19;112;1132;0
"195430";"K7-113-1132-42185";2013-12-19;112;1132;0
"195431";"K7-113-1132-42186";2013-12-19;112;1132;0
"195432";"K7-113-1132-42187";2013-12-19;112;1132;0
"195433";"K7-113-1132-42188";2013-12-19;112;1132;0
"195434";"K7-113-1132-42189";2013-12-19;112;1132;0
"195435";"K7-113-1132-42190";2013-12-19;112;1132;0
"195436";"K7-113-1132-42191";2013-12-19;112;1132;0
"195437";"K7-113-1132-42192";2013-12-19;112;1132;0
"195438";"K7-113-1132-42193";2013-12-19;112;1132;0
"195439";"K7-113-1132-42194";2013-12-19;112;1132;0
"195440";"K7-113-1132-42195";2013-12-19;112;1132;0
"195441";"K7-113-1132-42196";2013-12-19;112;1132;0
"195442";"K7-113-1132-42197";2013-12-19;112;1132;0
"195443";"K7-113-1132-42198";2013-12-19;112;1132;0
"195444";"K7-113-1132-42199";2013-12-19;112;1132;0
"195445";"K7-113-1132-42200";2013-12-19;112;1132;0
"195446";"K7-113-1132-42201";2013-12-19;112;1132;0
"195447";"K7-113-1132-42202";2013-12-19;112;1132;0
"195448";"K7-113-1132-42203";2013-12-19;112;1132;0
"195449";"K7-113-1132-42204";2013-12-19;112;1132;0
"195450";"K7-113-1132-42205";2013-12-19;112;1132;0
"195451";"K7-113-1132-42206";2013-12-19;112;1132;0
"195452";"K7-113-1132-42207";2013-12-19;112;1132;0
"195453";"K7-113-1132-42208";2013-12-19;112;1132;0
"195454";"K7-113-1132-42209";2013-12-19;112;1132;0
"195455";"K7-113-1132-42210";2013-12-19;112;1132;0
"195456";"K7-113-1132-42211";2013-12-19;112;1132;0
"195457";"K7-113-1132-42212";2013-12-19;112;1132;0
"195458";"K7-113-1132-42213";2013-12-19;112;1132;0
"195459";"K7-113-1132-42214";2013-12-19;112;1132;0
"195460";"K7-113-1132-42215";2013-12-19;112;1132;0
"195461";"K7-113-1132-42216";2013-12-19;112;1132;0
"195462";"K7-113-1132-42217";2013-12-19;112;1132;0
"195463";"K7-113-1132-42218";2013-12-19;112;1132;0
"195464";"K7-113-1132-42219";2013-12-19;112;1132;0
"195465";"K7-113-1132-42220";2013-12-19;112;1132;0
"195466";"K7-113-1132-42221";2013-12-19;112;1132;0
"195467";"K7-113-1132-42222";2013-12-19;112;1132;0
"195468";"K7-113-1132-42223";2013-12-19;112;1132;0
"195469";"K7-113-1132-42224";2013-12-19;112;1132;0
"195470";"K7-113-1132-42225";2013-12-19;112;1132;0
"195471";"K7-113-1132-42226";2013-12-19;112;1132;0
"195472";"K7-113-1132-42227";2013-12-19;112;1132;0
"195473";"K7-113-1132-42228";2013-12-19;112;1132;0
"195474";"K7-113-1132-42229";2013-12-19;112;1132;0
"195475";"K7-113-1132-42230";2013-12-19;112;1132;0
"195476";"K7-113-1132-42231";2013-12-19;112;1132;0
"195477";"K7-113-1132-42232";2013-12-19;112;1132;0
"195478";"K7-113-1132-42233";2013-12-19;112;1132;0
"195479";"K7-113-1132-42234";2013-12-19;112;1132;0
"195480";"K7-113-1132-42235";2013-12-19;112;1132;0
"195481";"K7-113-1132-42236";2013-12-19;112;1132;0
"195482";"K7-113-1132-42237";2013-12-19;112;1132;0
"195483";"K7-113-1132-42238";2013-12-19;112;1132;0
"195484";"K7-113-1132-42239";2013-12-19;112;1132;0
"195485";"K7-113-1132-42240";2013-12-19;112;1132;0
"195486";"K7-113-1132-42241";2013-12-19;112;1132;0
"195487";"K7-113-1132-42242";2013-12-19;112;1132;0
"195488";"K7-113-1132-42243";2013-12-19;112;1132;0
"195489";"K7-113-1132-42244";2013-12-19;112;1132;0
"195490";"K7-113-1132-42245";2013-12-19;112;1132;0
"195491";"K7-113-1132-42246";2013-12-19;112;1132;0
"195492";"K7-113-1132-42247";2013-12-19;112;1132;0
"195493";"K7-113-1132-42248";2013-12-19;112;1132;0
"195494";"K7-113-1132-42249";2013-12-19;112;1132;0
"195495";"K7-113-1132-42250";2013-12-19;112;1132;0
"195496";"K7-113-1132-42251";2013-12-20;112;1132;0
"195497";"K7-113-1132-42252";2013-12-20;112;1132;0
"195498";"K7-113-1132-42253";2013-12-20;112;1132;0
"195499";"K7-113-1132-42254";2013-12-20;112;1132;0
"195500";"K7-113-1132-42255";2013-12-20;112;1132;0
"195501";"K7-113-1132-42256";2013-12-20;112;1132;0
"195502";"K7-113-1132-42257";2013-12-20;112;1132;0
"195503";"K7-113-1132-42258";2013-12-20;112;1132;0
"195504";"K7-113-1132-42259";2013-12-20;112;1132;0
"195505";"K7-113-1132-42260";2013-12-20;112;1132;0
"195506";"K7-113-1132-42261";2013-12-20;112;1132;0
"195507";"K7-113-1132-42262";2013-12-20;112;1132;0
"195508";"K7-113-1132-42263";2013-12-20;112;1132;0
"195509";"K7-113-1132-42264";2013-12-20;112;1132;0
"195510";"K7-113-1132-42265";2013-12-20;112;1132;0
"195511";"K7-113-1132-42266";2013-12-20;112;1132;0
"195512";"K7-113-1132-42267";2013-12-20;112;1132;0
"195513";"K7-113-1132-42268";2013-12-20;112;1132;0
"195514";"K7-113-1132-42269";2013-12-20;112;1132;0
"195515";"K7-113-1132-42270";2013-12-20;112;1132;0
"195516";"K7-113-1132-42271";2013-12-20;112;1132;0
"195517";"K7-113-1132-42272";2013-12-20;112;1132;0
"195518";"K7-113-1132-42273";2013-12-20;112;1132;0
"195519";"K7-113-1132-42274";2013-12-20;112;1132;0
"195520";"K7-113-1132-42275";2013-12-20;112;1132;0
"195521";"K7-113-1132-42276";2013-12-20;112;1132;0
"195522";"K7-113-1132-42277";2013-12-20;112;1132;0
"195523";"K7-113-1132-42278";2013-12-20;112;1132;0
"195524";"K7-113-1132-42279";2013-12-20;112;1132;0
"195525";"K7-113-1132-42280";2013-12-20;112;1132;0
"195526";"K7-113-1132-42281";2013-12-20;112;1132;0
"195527";"K7-113-1132-42282";2013-12-20;112;1132;0
"195528";"K7-113-1132-42283";2013-12-20;112;1132;0
"195529";"K7-113-1132-42284";2013-12-20;112;1132;0
"195530";"K7-113-1132-42285";2013-12-20;112;1132;0
"195531";"K7-113-1132-42286";2013-12-20;112;1132;0
"195532";"K7-113-1132-42287";2013-12-20;112;1132;0
"195533";"K7-113-1132-42288";2013-12-20;112;1132;0
"195534";"K7-113-1132-42289";2013-12-20;112;1132;0
"195535";"K7-113-1132-42290";2013-12-20;112;1132;0
"195536";"K7-113-1132-42291";2013-12-20;112;1132;0
"195537";"K7-113-1132-42292";2013-12-20;112;1132;0
"195538";"K7-113-1132-42293";2013-12-20;112;1132;0
"195539";"K7-113-1132-42294";2013-12-20;112;1132;0
"195540";"K7-113-1132-42295";2013-12-20;112;1132;0
"195541";"K7-113-1132-42296";2013-12-20;112;1132;0
"195542";"K7-113-1132-42297";2013-12-20;112;1132;0
"195543";"K7-113-1132-42298";2013-12-20;112;1132;0
"195544";"K7-113-1132-42299";2013-12-20;112;1132;0
"195545";"K7-113-1132-42300";2013-12-20;112;1132;0
"195546";"K7-113-1132-42301";2013-12-20;112;1132;0
"195547";"K7-113-1132-42302";2013-12-20;112;1132;0
"195548";"K7-113-1132-42303";2013-12-20;112;1132;0
"195549";"K7-113-1132-42304";2013-12-20;112;1132;0
"195550";"K7-113-1132-42305";2013-12-20;112;1132;0
"195551";"K7-113-1132-42306";2013-12-20;112;1132;0
"195552";"K7-113-1132-42307";2013-12-20;112;1132;0
"195553";"K7-113-1132-42308";2013-12-20;112;1132;0
"195554";"K7-113-1132-42309";2013-12-20;112;1132;0
"195555";"K7-113-1132-42310";2013-12-20;112;1132;0
"195556";"K7-113-1132-42311";2013-12-20;112;1132;0
"195557";"K7-113-1132-42312";2013-12-20;112;1132;0
"195558";"K7-113-1132-42313";2013-12-20;112;1132;0
"195559";"K7-113-1132-42314";2013-12-20;112;1132;0
"195560";"K7-113-1132-42315";2013-12-20;112;1132;0
"195561";"K7-113-1132-42316";2013-12-20;112;1132;0
"195562";"K7-113-1132-42317";2013-12-20;112;1132;0
"195563";"K7-113-1132-42318";2013-12-20;112;1132;0
"195564";"K7-113-1132-42319";2013-12-20;112;1132;0
"195565";"K7-113-1132-42320";2013-12-20;112;1132;0
"195566";"K7-113-1132-42321";2013-12-20;112;1132;0
"195567";"K7-113-1132-42322";2013-12-20;112;1132;0
"195568";"K7-113-1132-42323";2013-12-20;112;1132;0
"195569";"K7-113-1132-42324";2013-12-20;112;1132;0
"195570";"K7-113-1132-42325";2013-12-20;112;1132;0
"195571";"K7-113-1132-42326";2013-12-20;112;1132;0
"195572";"K7-113-1132-42327";2013-12-20;112;1132;0
"195573";"K7-113-1132-42328";2013-12-20;112;1132;0
"195574";"K7-113-1132-42329";2013-12-20;112;1132;0
"195575";"K7-113-1132-42330";2013-12-20;112;1132;0
"195576";"K7-113-1132-42331";2013-12-20;112;1132;0
"195577";"K7-113-1132-42332";2013-12-20;112;1132;0
"195578";"K7-113-1132-42333";2013-12-20;112;1132;0
"195579";"K7-113-1132-42334";2013-12-20;112;1132;0
"195580";"K7-113-1132-42335";2013-12-20;112;1132;0
"195581";"K7-113-1132-42336";2013-12-20;112;1132;0
"195582";"K7-113-1132-42337";2013-12-20;112;1132;0
"195583";"K7-113-1132-42338";2013-12-20;112;1132;0
"195584";"K7-113-1132-42339";2013-12-20;112;1132;0
"195585";"K7-113-1132-42340";2013-12-20;112;1132;0
"195586";"K7-113-1132-42341";2013-12-20;112;1132;0
"195587";"K7-113-1132-42342";2013-12-20;112;1132;0
"195588";"K7-113-1132-42343";2013-12-20;112;1132;0
"195589";"K7-113-1132-42344";2013-12-20;112;1132;0
"195590";"K7-113-1132-42345";2013-12-20;112;1132;0
"195591";"K7-113-1132-42346";2013-12-20;112;1132;0
"195592";"K7-113-1132-42347";2013-12-20;112;1132;0
"195593";"K7-113-1132-42348";2013-12-20;112;1132;0
"195594";"K7-113-1132-42349";2013-12-20;112;1132;0
"195595";"K7-113-1132-42350";2013-12-20;112;1132;0
"195596";"K7-113-1132-42351";2013-12-20;112;1132;0
"195597";"K7-113-1132-42352";2013-12-20;112;1132;0
"195598";"K7-113-1132-42353";2013-12-20;112;1132;0
"195599";"K7-113-1132-42354";2013-12-20;112;1132;0
"195600";"K7-113-1132-42355";2013-12-20;112;1132;0
"195601";"K7-113-1132-42356";2013-12-20;112;1132;0
"195602";"K7-113-1132-42357";2013-12-20;112;1132;0
"195603";"K7-113-1132-42358";2013-12-20;112;1132;0
"195604";"K7-113-1132-42359";2013-12-20;112;1132;0
"195605";"K7-113-1132-42360";2013-12-20;112;1132;0
"195606";"K7-113-1132-42361";2013-12-20;112;1132;0
"195607";"K7-113-1132-42362";2013-12-20;112;1132;0
"195608";"K7-113-1132-42363";2013-12-20;112;1132;0
"195609";"K7-113-1132-42364";2013-12-20;112;1132;0
"195610";"K7-113-1132-42365";2013-12-20;112;1132;0
"195611";"K7-113-1132-42366";2013-12-20;112;1132;0
"195612";"K7-113-1132-42367";2013-12-20;112;1132;0
"195613";"K7-113-1132-42368";2013-12-20;112;1132;0
"195614";"K7-113-1132-42369";2013-12-20;112;1132;0
"195615";"K7-113-1132-42370";2013-12-20;112;1132;0
"195616";"K7-113-1132-42371";2013-12-20;112;1132;0
"195617";"K7-113-1132-42372";2013-12-20;112;1132;0
"195618";"K7-113-1132-42373";2013-12-20;112;1132;0
"195619";"K7-113-1132-42374";2013-12-20;112;1132;0
"195620";"K7-113-1132-42375";2013-12-20;112;1132;0
"195621";"K7-113-1132-42376";2013-12-20;112;1132;0
"195622";"K7-113-1132-42377";2013-12-20;112;1132;0
"195623";"K7-113-1132-42378";2013-12-20;112;1132;0
"195624";"K7-113-1132-42379";2013-12-21;112;1132;0
"195625";"K7-113-1132-42380";2013-12-21;112;1132;0
"195626";"K7-113-1132-42381";2013-12-21;112;1132;0
"195627";"K7-113-1132-42382";2013-12-21;112;1132;0
"195628";"K7-113-1132-42383";2013-12-21;112;1132;0
"195629";"K7-113-1132-42384";2013-12-21;112;1132;0
"195630";"K7-113-1132-42385";2013-12-21;112;1132;0
"195631";"K7-113-1132-42386";2013-12-21;112;1132;0
"195632";"K7-113-1132-42387";2013-12-21;112;1132;0
"195633";"K7-113-1132-42388";2013-12-21;112;1132;0
"195634";"K7-113-1132-42389";2013-12-21;112;1132;0
"195635";"K7-113-1132-42390";2013-12-21;112;1132;0
"195636";"K7-113-1132-42391";2013-12-21;112;1132;0
"195637";"K7-113-1132-42392";2013-12-21;112;1132;0
"195638";"K7-113-1132-42393";2013-12-21;112;1132;0
"195639";"K7-113-1132-42394";2013-12-21;112;1132;0
"195640";"K7-113-1132-42395";2013-12-21;112;1132;0
"195641";"K7-113-1132-42396";2013-12-21;112;1132;0
"195642";"K7-113-1132-42397";2013-12-21;112;1132;0
"195643";"K7-113-1132-42398";2013-12-21;112;1132;0
"195644";"K7-113-1132-42399";2013-12-21;112;1132;0
"195645";"K7-113-1132-42400";2013-12-21;112;1132;0
"195646";"K7-113-1132-42401";2013-12-21;112;1132;0
"195647";"K7-113-1132-42402";2013-12-21;112;1132;0
"195648";"K7-113-1132-42403";2013-12-21;112;1132;0
"195649";"K7-113-1132-42404";2013-12-21;112;1132;0
"195650";"K7-113-1132-42405";2013-12-21;112;1132;0
"195651";"K7-113-1132-42406";2013-12-21;112;1132;0
"195652";"K7-113-1132-42407";2013-12-21;112;1132;0
"195653";"K7-113-1132-42408";2013-12-21;112;1132;0
"195654";"K7-113-1132-42409";2013-12-21;112;1132;0
"195655";"K7-113-1132-42410";2013-12-21;112;1132;0
"195656";"K7-113-1132-42411";2013-12-21;112;1132;0
"195657";"K7-113-1132-42412";2013-12-21;112;1132;0
"195658";"K7-113-1132-42413";2013-12-21;112;1132;0
"195659";"K7-113-1132-42414";2013-12-21;112;1132;0
"195660";"K7-113-1132-42415";2013-12-21;112;1132;0
"195661";"K7-113-1132-42416";2013-12-21;112;1132;0
